Date,Open,High,Low,Close,Volume,Turnover (Rs. Cr)
15-Jan-2010,5259.9,5279.85,5242.45,5252.2,167242355,6927.87
18-Jan-2010,5253.65,5292.5,5228.95,5274.85,153687597,6659.87
19-Jan-2010,5274.2,5287.8,5218.65,5225.65,141424524,6197.52
20-Jan-2010,5226.1,5256.7,5201.4,5221.7,167867201,7170.51
21-Jan-2010,5220.2,5220.35,5085.45,5094.15,190009431,7943.76
22-Jan-2010,5094.15,5094.15,4954.85,5036,270251977,10414.08
25-Jan-2010,5034.55,5035.7,4983.05,5007.9,166405391,5714.17
27-Jan-2010,5008.5,5008.5,4833.05,4853.1,274773820,9800.33
28-Jan-2010,4863,4929.9,4824.95,4867.25,275868897,10614.04
29-Jan-2010,4866.15,4893.7,4766,4882.05,265191792,10116.63
01-Feb-2010,4882.05,4918.8,4827.15,4899.7,226819473,7255.33
02-Feb-2010,4907.85,4951.15,4814.1,4830.1,235090748,7927.05
03-Feb-2010,4831,4949.15,4831,4931.85,163105434,6448.29
04-Feb-2010,4931.3,4931.3,4832.35,4845.35,167815142,6169.35
05-Feb-2010,4819.65,4827,4692.35,4718.65,222362365,7609.87
06-Feb-2010,4712.75,4768.15,4712.75,4757.25,22091127,643.11
08-Feb-2010,4755.35,4799.05,4675.4,4760.4,205364363,6823.11
09-Feb-2010,4760.55,4810.4,4739.35,4792.65,175452494,5819.47
10-Feb-2010,4793,4826.85,4748.1,4757.2,185053448,6196.72
11-Feb-2010,4757.25,4843.8,4757.25,4826.85,142638466,4917.21
15-Feb-2010,4827.9,4845.6,4783.9,4801.95,153758927,5004.68
16-Feb-2010,4801.8,4880,4791.35,4855.75,156011235,5240.97
17-Feb-2010,4858.65,4929.7,4857.6,4914,176502266,6291.08
18-Feb-2010,4915.1,4922.05,4873.7,4887.75,193513235,5763.98
19-Feb-2010,4887.3,4887.3,4805.55,4844.9,194311305,5737.99
22-Feb-2010,4849.35,4912.05,4845.9,4856.4,149362400,4591.6
23-Feb-2010,4856.6,4884.1,4833.15,4870.05,129233916,4617.62
24-Feb-2010,4869.55,4880.55,4834.65,4858.6,141213476,4842.23
25-Feb-2010,4859,4880.15,4835.6,4859.75,179443119,6427.68
26-Feb-2010,4858.5,4992,4858.45,4922.3,341137163,10987.94
02-Mar-2010,4935.6,5029.45,4935.35,5017,233127111,8468.18
03-Mar-2010,5015.8,5093.25,5015.1,5088.1,191791765,7375.98
04-Mar-2010,5096.95,5096.95,5049,5080.25,205104948,6826.25
05-Mar-2010,5080.55,5118.65,5068.05,5088.7,209604746,6307.8
08-Mar-2010,5092.15,5147.1,5092.15,5124,187964711,7130.87
09-Mar-2010,5121.05,5131.8,5094.35,5101.5,158734706,6364.07
10-Mar-2010,5101.6,5137.4,5092.05,5116.25,167174523,6445.89
11-Mar-2010,5116.35,5152.6,5102.1,5133.4,155698046,5500.07
12-Mar-2010,5131.8,5158.1,5122.1,5137,152561763,5927.11
15-Mar-2010,5134.45,5151.05,5101.2,5128.9,134878673,5301.12
16-Mar-2010,5128.95,5209.25,5125.7,5198.1,120692486,5250.18
17-Mar-2010,5198.45,5260.5,5177.15,5231.9,169767105,6291.05
18-Mar-2010,5232.55,5255.65,5214.4,5245.9,160336720,5521.68
19-Mar-2010,5246.8,5269.95,5237.1,5262.8,136871848,5558.7
22-Mar-2010,5260.95,5260.95,5187.05,5205.2,130039411,5212.14
23-Mar-2010,5205.85,5243.6,5193.4,5225.3,146479804,5673.78
25-Mar-2010,5225.3,5267.3,5202.95,5260.4,207844844,9239.93
26-Mar-2010,5260.55,5293.75,5260.55,5282,140965576,6366.38
29-Mar-2010,5283.9,5329.55,5242.15,5302.85,132186441,6001.64
30-Mar-2010,5302.95,5325,5251.35,5262.45,133483766,5629.19
31-Mar-2010,5260.4,5293.9,5235.15,5249.1,147618695,6542.18
01-Apr-2010,5249.2,5298.6,5249.2,5290.5,127773261,5365.11
05-Apr-2010,5291.4,5377.55,5291.4,5368.4,132419861,5762.97
06-Apr-2010,5369.65,5388.65,5351.7,5366,147051901,5746.95
07-Apr-2010,5365.7,5399.65,5345.05,5374.65,166790249,6530.95
08-Apr-2010,5376.3,5383.65,5290.25,5304.45,156785881,5830.63
09-Apr-2010,5302.4,5377.45,5302.25,5361.75,154497751,6207.69
12-Apr-2010,5354.15,5382.15,5324.9,5339.7,134901999,5502.8
13-Apr-2010,5340.85,5356.5,5301.7,5322.95,126581805,7839.07
15-Apr-2010,5323.3,5373.15,5265.3,5273.6,195013233,7702.54
16-Apr-2010,5273.4,5283.05,5237.55,5262.6,151013525,5498.97
19-Apr-2010,5279.05,5279.05,5160.9,5203.65,155321410,5791.22
20-Apr-2010,5208.3,5257.25,5208.3,5230.1,199478130,7155.88
21-Apr-2010,5230.3,5266.3,5230.3,5244.9,196901598,6577.43
22-Apr-2010,5248.6,5331.8,5221.1,5269.35,180286076,8794.67
23-Apr-2010,5269.65,5311.05,5269.65,5304.1,154120422,6935.25
26-Apr-2010,5299.35,5342.35,5299.35,5322.45,127022478,5920.48
27-Apr-2010,5322.1,5330.55,5301.4,5308.35,144428508,5684.75
28-Apr-2010,5308.2,5308.25,5202.45,5215.45,178645117,6812.97
29-Apr-2010,5215.25,5264.75,5214.8,5254.15,171683419,7264.42
30-Apr-2010,5254.2,5294.8,5254.2,5278,152495257,6591.23
03-May-2010,5278.4,5278.7,5210.05,5222.75,111445668,4663.49
04-May-2010,5223.9,5250.15,5134.85,5148.5,145539730,5782.23
05-May-2010,5148.35,5148.35,5056.5,5124.9,207679138,7373.72
06-May-2010,5124.4,5124.9,5037.75,5090.85,192105707,6560.7
07-May-2010,5072.3,5085.65,4984.6,5018.05,233345722,8765.29
10-May-2010,5026.6,5203.3,5026.6,5193.6,191632764,7272.87
11-May-2010,5189.75,5206.7,5126.5,5136.15,168751932,6431.69
12-May-2010,5133.75,5172.85,5098.8,5156.65,187111358,6559.76
13-May-2010,5157.55,5212.7,5147.95,5178.9,179378582,6054.24
14-May-2010,5180.55,5192.75,5070.95,5093.5,144381001,6094.56
17-May-2010,5093.9,5094.55,4966.25,5059.9,169306794,7203.31
18-May-2010,5059.55,5105.2,5024.25,5066.2,137027239,6336.36
19-May-2010,5065.1,5065.1,4908.15,4919.65,212950386,8688.71
20-May-2010,4924.3,4980.25,4924.3,4947.6,197303335,7215.28
21-May-2010,4946.7,4946.7,4842.3,4931.15,230483809,7363.95
24-May-2010,4944.3,5029.55,4923.45,4943.95,184424844,6576.57
25-May-2010,4945.3,4946.6,4786.45,4806.75,198187219,6759.02
26-May-2010,4807.3,4925.45,4807.3,4917.4,221985114,7246.83
27-May-2010,4915.15,5016.6,4897.6,5003.1,238270068,9374.65
28-May-2010,5005.6,5077.25,5005.6,5066.55,187947940,6703.72
31-May-2010,5076.1,5097.6,5038.55,5086.3,179398969,5600.69
01-Jun-2010,5086.25,5086.95,4961.05,4970.2,183016039,6170.85
02-Jun-2010,4970.75,5031.2,4967.05,5019.85,217930824,6768.12
03-Jun-2010,5020.15,5125.7,5020.15,5110.5,174606394,5784.75
04-Jun-2010,5112.6,5147.9,5091.6,5135.5,174561315,5755.15
07-Jun-2010,5132.95,5132.95,5004.25,5034,175607171,5958.49
08-Jun-2010,5036.7,5071.35,4967.3,4987.1,180656558,6149.81
09-Jun-2010,4985.05,5050.6,4980.1,5000.3,199912934,6619.08
10-Jun-2010,4999.6,5085.2,4997.6,5078.6,176853398,6038.85
11-Jun-2010,5078.75,5139.05,5078.75,5119.35,198342050,7105.68
14-Jun-2010,5120.15,5201.25,5120.15,5197.7,158831199,5616.24
15-Jun-2010,5201.3,5231.45,5171.05,5222.35,218930465,6642.21
16-Jun-2010,5225.05,5255.65,5214.9,5233.35,203727420,7283.62
17-Jun-2010,5233.65,5285.55,5206.55,5274.85,189953720,7662.74
18-Jun-2010,5274.95,5302.3,5245.5,5262.6,205198165,7934.71
21-Jun-2010,5266.5,5366.75,5266.5,5353.3,186200103,6565.17
22-Jun-2010,5353.95,5354.35,5311.05,5316.55,162043358,5453.37
23-Jun-2010,5316.15,5333.3,5288.15,5323.15,150160458,5457.95
24-Jun-2010,5323.25,5348.3,5284.55,5320.6,218787111,8902.73
25-Jun-2010,5320.5,5320.5,5259.9,5269.05,164967805,6750.84
28-Jun-2010,5271.1,5339.45,5270.75,5333.5,154140414,6284.06
29-Jun-2010,5333.55,5334.15,5235.8,5256.15,158720263,5859.41
30-Jun-2010,5254.25,5320.35,5210,5312.5,183722824,7083.92
01-Jul-2010,5312.05,5312.55,5232.1,5251.4,141430947,5489.08
02-Jul-2010,5251.25,5277.25,5225.6,5237.1,149979351,5158.26
05-Jul-2010,5237,5252.75,5225.85,5235.9,100621413,3333.36
06-Jul-2010,5236.1,5297.45,5231.5,5289.05,115506191,4290.4
07-Jul-2010,5293.1,5296.75,5233.45,5241.1,132390232,4490.16
08-Jul-2010,5242,5320.5,5242,5296.85,127297125,4878.49
09-Jul-2010,5297.2,5359.05,5297.2,5352.45,216660647,6889.1
12-Jul-2010,5352.25,5402.7,5351.6,5383,189500080,6566.28
13-Jul-2010,5370.2,5406.2,5357.85,5400.65,226045986,7302.68
14-Jul-2010,5402,5453.45,5371.7,5386.15,211034896,7700.69
15-Jul-2010,5387.1,5399.2,5360.6,5378.75,155118828,6035.97
16-Jul-2010,5376.65,5401.35,5374.4,5393.9,143220575,6261.44
19-Jul-2010,5392.7,5409.1,5361.5,5386.45,116584791,4686.58
20-Jul-2010,5387,5416.45,5353.6,5368,121626463,4136.6
21-Jul-2010,5368.85,5409.1,5368.85,5399.35,122859037,4953.75
22-Jul-2010,5399.15,5447.15,5372.2,5441.95,155995093,6239.12
23-Jul-2010,5441.9,5477.5,5435.15,5449.1,165925947,6466.84
26-Jul-2010,5446.55,5466.25,5409.2,5418.6,147330374,5545.74
27-Jul-2010,5420.2,5450.95,5407.2,5430.6,155306187,7037.79
28-Jul-2010,5436.1,5447.85,5386.25,5397.55,146938758,6793.67
29-Jul-2010,5397.85,5415.85,5381.55,5408.9,162309098,7592.59
30-Jul-2010,5408.4,5413.25,5349.2,5367.6,131797420,5934.09
02-Aug-2010,5369.55,5438.85,5351.3,5431.65,104231289,5012.55
03-Aug-2010,5432.5,5459.2,5426.4,5439.55,130727919,5577.95
04-Aug-2010,5441.35,5481.9,5428.4,5467.85,120781454,5308.01
05-Aug-2010,5470.15,5487.15,5443.1,5447.1,129638121,5375.93
06-Aug-2010,5448.25,5471.9,5431.35,5439.25,116668077,4724.6
09-Aug-2010,5439.8,5492.3,5433.25,5486.15,137005276,4943.58
10-Aug-2010,5486.8,5491.45,5445.35,5460.7,164218108,6726.45
11-Aug-2010,5460.7,5474.6,5412,5420.6,174632660,7684.14
12-Aug-2010,5418.7,5431.1,5372.45,5416.45,172039387,7991.9
13-Aug-2010,5420.65,5476.5,5415.5,5452.1,154913632,6503.15
16-Aug-2010,5452.1,5465.25,5397.4,5418.3,189453492,6283.46
17-Aug-2010,5422.15,5443.55,5408.8,5414.15,138282188,5458.34
18-Aug-2010,5416.25,5487.95,5416.25,5479.15,154252402,6293.69
19-Aug-2010,5478.25,5544.7,5478.1,5540.2,167740837,5669.59
20-Aug-2010,5540.8,5546.6,5513.35,5530.65,144072389,5301.98
23-Aug-2010,5531.15,5549.8,5519.4,5543.5,118735153,5263.58
24-Aug-2010,5541.1,5547.25,5488.45,5505.1,139147479,5551.14
25-Aug-2010,5505.3,5506.15,5452.55,5462.35,157764424,5517.95
26-Aug-2010,5462.1,5486.55,5454.7,5477.9,186378293,7554.18
27-Aug-2010,5489.6,5495.2,5391.95,5408.7,142325823,5450.83
30-Aug-2010,5408.9,5469,5390.35,5415.45,113842559,4230.08
31-Aug-2010,5413.55,5413.9,5348.9,5402.4,157131369,6686.31
01-Sep-2010,5403.05,5478.6,5403.05,5471.85,144228489,5883.01
02-Sep-2010,5471.9,5513.95,5471.85,5486.15,159665619,5066.31
03-Sep-2010,5486.3,5510.4,5473.65,5479.4,146809469,4234.91
06-Sep-2010,5479.55,5589.4,5479.55,5576.95,158938306,6388.26
07-Sep-2010,5575.9,5625.5,5571.65,5604,177476993,6050.2
08-Sep-2010,5604.25,5625.3,5567.75,5607.85,135333275,5689.78
09-Sep-2010,5608.3,5647.45,5608.1,5640.05,138061072,6234.11
13-Sep-2010,5639.2,5770.6,5639.2,5760,152799959,7515.79
14-Sep-2010,5760.3,5838.45,5760.3,5795.55,188426968,8111.27
15-Sep-2010,5795.25,5869.45,5792.2,5860.95,187206098,8805.82
16-Sep-2010,5861.1,5901.65,5815.8,5828.7,192466127,7830.28
17-Sep-2010,5828.7,5898.4,5828.7,5884.95,211380366,7874.33
20-Sep-2010,5885.05,5989.5,5885.05,5980.45,193474676,7658.35
21-Sep-2010,5980.5,6032.8,5961.85,6009.05,200950471,9035.72
22-Sep-2010,6008.4,6037.4,5946.45,5991,170150328,8003
23-Sep-2010,5991.05,6006.8,5932.4,5959.55,135577520,6114.32
24-Sep-2010,5959.45,6029.1,5951.2,6018.3,176456881,7167.29
27-Sep-2010,6018.3,6073.5,6018.3,6035.65,166773894,6621.37
28-Sep-2010,6036.05,6049.8,5991.3,6029.5,170651346,6860.57
29-Sep-2010,6029.15,6071.55,5979.65,5991.3,183154443,7028.59
30-Sep-2010,5991.35,6048.45,5963.6,6029.95,217770233,9926.83
01-Oct-2010,6030.3,6153.1,6030.3,6143.4,179173861,8626.97
04-Oct-2010,6144.7,6222.1,6144.7,6159.45,184600423,7416.3
05-Oct-2010,6159.45,6188.35,6118.05,6145.8,145235637,6398.72
06-Oct-2010,6150.95,6223.4,6148.6,6186.45,152497661,6668.37
07-Oct-2010,6186.85,6199.45,6107.5,6120.3,168880938,7191.88
08-Oct-2010,6121.4,6148.6,6067,6103.45,134638713,6623.9
11-Oct-2010,6105.95,6187.75,6105.95,6135.85,115776692,5662.74
12-Oct-2010,6135.95,6144.95,6057.95,6090.9,109943866,5166.44
13-Oct-2010,6091.45,6240.25,6089.75,6233.9,148662525,8169.71
14-Oct-2010,6234.3,6284.1,6157.9,6177.35,128486390,6591.58
15-Oct-2010,6175.9,6200.6,6050.35,6062.65,111058422,6512.52
18-Oct-2010,6112.75,6115.1,5985.1,6075.95,138750722,7739.58
19-Oct-2010,6114.45,6127.05,6008.15,6027.3,130458477,6428.48
20-Oct-2010,6002.95,6038.1,5966.75,5982.1,105107009,5029.95
21-Oct-2010,6008.9,6113.5,5984.9,6101.5,123101282,6706.58
22-Oct-2010,6113.4,6121.1,6041.35,6066.05,109374888,5611.75
25-Oct-2010,6101.25,6151.3,6094.6,6105.8,123118093,5936.95
26-Oct-2010,6116.3,6120.25,6074.65,6082,113451560,6237.35
27-Oct-2010,6075.45,6075.95,5987.55,6012.65,116710581,5892.65
28-Oct-2010,6039.95,6071.1,5968.1,5987.7,228786632,11869.38
29-Oct-2010,6021.15,6032.65,5937.1,6017.7,137878156,7152.22
01-Nov-2010,6092.3,6132.4,6084.75,6117.55,128909525,6679.42
02-Nov-2010,6127.55,6138.1,6094.4,6119,122092224,6081.21
03-Nov-2010,6150.6,6182.5,6146.8,6160.5,111324417,5241.29
04-Nov-2010,6209.6,6290.15,6199.35,6281.8,125032367,6442.42
05-Nov-2010,6321.85,6338.5,6303.1,6312.45,27174949,1143.23
08-Nov-2010,6335.25,6335.9,6265.35,6273.2,153925612,6799.73
09-Nov-2010,6281,6310.9,6243.55,6301.55,139822783,7037.06
10-Nov-2010,6303.2,6307.65,6269.25,6275.7,125609850,6187.2
11-Nov-2010,6286.35,6296.55,6179.5,6194.25,169295911,7013.98
12-Nov-2010,6182.3,6202.5,6056.75,6071.65,155200157,7348.97
15-Nov-2010,6079.9,6128.75,6039.4,6121.6,124265953,6436.93
16-Nov-2010,6143.45,6144.05,5970.6,5988.7,139191484,7327.56
18-Nov-2010,6075.95,6076.2,5906.75,5998.8,190221312,9720.83
19-Nov-2010,6011.3,6013.25,5863.95,5890.3,150744322,7332.53
22-Nov-2010,5920.9,6020.25,5905.15,6010,123423130,6138.02
23-Nov-2010,5971.55,5973.35,5824.95,5934.75,158866285,7781.91
24-Nov-2010,5946.8,5976.65,5833.6,5865.75,125846538,6608.67
25-Nov-2010,5883.95,5907.1,5780.35,5799.75,371673464,12228.45
26-Nov-2010,5828.55,5838.5,5690.35,5751.95,287201252,9841.53
29-Nov-2010,5789.95,5843.15,5754.7,5830,155071028,6132.15
30-Nov-2010,5811.6,5892.25,5768.35,5862.7,217959199,8862.2
01-Dec-2010,5871,5971,5865.55,5960.9,173354997,7422.59
02-Dec-2010,6023.05,6029.5,5980.6,6011.7,197376731,8206.15
03-Dec-2010,6013.35,6025.4,5964.25,5992.8,165379301,6957.19
06-Dec-2010,6033.65,6069.45,5981.7,5992.25,145317173,7255.47
07-Dec-2010,5995.05,6001,5939.7,5976.55,145410821,7503.81
08-Dec-2010,5954.4,5960,5878.6,5903.7,122572793,7342.58
09-Dec-2010,5924.25,5927.3,5742.3,5766.5,169510906,8924.45
10-Dec-2010,5761,5865.5,5721.15,5857.35,167487929,9006.74
13-Dec-2010,5882.65,5913.8,5795.9,5907.65,138228657,6888.32
14-Dec-2010,5928.7,5953.95,5888.75,5944.1,125296903,6074.88
15-Dec-2010,5931.15,5942.75,5865.8,5892.3,126323113,7089.53
16-Dec-2010,5910.55,5956.15,5855.05,5948.75,149826681,8378.96
20-Dec-2010,5926.85,5985,5900.25,5947.05,121821490,7312.39
21-Dec-2010,5960.4,6007.45,5960.05,6000.65,126542972,6485.84
22-Dec-2010,6019,6023.8,5958,5984.4,118823292,5864.21
23-Dec-2010,6005.9,6006.45,5964.6,5980,85460029,4301.17
24-Dec-2010,5940.25,6017.35,5940.25,6011.6,123574629,4656.48
27-Dec-2010,6013.3,6045.75,5991.1,5998.1,95958318,3459.44
28-Dec-2010,6005.35,6010.9,5982.25,5996,90722187,3636.15
29-Dec-2010,6005.15,6067.55,6002.85,6060.35,92994810,4053.2
30-Dec-2010,6062.35,6106.4,6062.35,6101.85,194348266,7239.3
31-Dec-2010,6105.1,6147.3,6103.55,6134.5,113754901,4945.21
03-Jan-2011,6177.45,6178.55,6147.2,6157.6,96028639,4477.36
04-Jan-2011,6172.75,6181.05,6124.4,6146.35,181727905,7678.55
05-Jan-2011,6141.35,6141.35,6062.35,6079.8,139614193,6606.21
06-Jan-2011,6107,6116.15,6022.3,6048.25,152338978,7050.18
07-Jan-2011,6030.9,6051.2,5883.6,5904.6,171809106,8325.79
10-Jan-2011,5901.3,5907.25,5740.95,5762.85,156945855,7920.38
11-Jan-2011,5767.95,5842.6,5698.2,5754.1,161261704,8307.22
12-Jan-2011,5800.05,5874.2,5711.3,5863.25,188116995,8709.68
13-Jan-2011,5850.75,5857.75,5736.7,5751.9,175347539,8150.11
14-Jan-2011,5752.1,5833.65,5639.65,5654.55,174568442,7372.1
17-Jan-2011,5648.8,5696.15,5624.15,5654.75,148497108,6417.27
18-Jan-2011,5682.55,5730.5,5671.25,5724.05,141008889,6160.38
19-Jan-2011,5737.35,5747.65,5662.55,5691.05,146719934,6694.79
20-Jan-2011,5656,5729.45,5634.5,5711.6,130496983,6947.7
21-Jan-2011,5692.05,5717.55,5674.5,5696.5,119990780,6083.61
24-Jan-2011,5717.1,5756,5697.75,5743.25,108832157,6641.96
25-Jan-2011,5763.3,5801.55,5680.65,5687.4,126128667,7302.14
27-Jan-2011,5725.3,5726.1,5594.95,5604.3,201496674,9182.79
28-Jan-2011,5614,5614.4,5459.55,5512.15,173107003,8122.35
31-Jan-2011,5452.55,5526.85,5416.65,5505.9,177847681,7873.96
01-Feb-2011,5537.3,5539.15,5402,5417.2,171232063,7797.43
02-Feb-2011,5469.55,5490.6,5415.65,5432,172198228,7860.06
03-Feb-2011,5430.45,5532.65,5418,5526.75,154228754,6254
04-Feb-2011,5519.9,5556.3,5369.05,5395.75,187819542,7685.49
07-Feb-2011,5430.15,5440.35,5376.95,5396,150447066,5905.38
08-Feb-2011,5432.35,5432.35,5303.4,5312.55,155600262,6479.05
09-Feb-2011,5293.05,5339.45,5225.65,5253.55,246525934,9294.77
10-Feb-2011,5246.05,5272.6,5196.8,5225.8,225237990,8309.47
11-Feb-2011,5219.65,5319.45,5177.7,5310,211250584,7717.69
14-Feb-2011,5340.25,5463.8,5340.25,5456,175710338,7073.77
15-Feb-2011,5467.75,5506.5,5408.35,5481,170459703,7071
16-Feb-2011,5467.6,5504.8,5460.35,5481.7,140517190,5258.76
17-Feb-2011,5501.7,5553,5463.4,5546.45,143669623,5601.73
18-Feb-2011,5557.55,5599.25,5441.95,5458.95,180906498,7684.74
21-Feb-2011,5456.6,5526.25,5413.1,5518.6,137634026,6109.38
22-Feb-2011,5504.4,5519.45,5437.3,5469.2,166271411,7383.12
23-Feb-2011,5452.45,5495.2,5427.55,5437.35,173584660,7203.8
24-Feb-2011,5408.75,5423.4,5242.5,5262.7,259347677,11011.16
25-Feb-2011,5321.05,5338.2,5232.75,5303.55,193536325,7679.23
28-Feb-2011,5330.15,5477,5308.6,5333.25,317245759,10276.18
01-Mar-2011,5382,5533.05,5373.55,5522.3,210498269,7411.09
03-Mar-2011,5478.45,5570.75,5468.25,5536.2,218804792,8848.97
04-Mar-2011,5586.2,5608.2,5524.1,5538.75,162006860,6522.01
07-Mar-2011,5490.05,5491.25,5408.45,5463.15,134581629,5145.87
08-Mar-2011,5466.1,5530.55,5464.75,5520.8,127506672,5176.59
09-Mar-2011,5542.4,5563.3,5477.45,5531,149822867,5595.45
10-Mar-2011,5516.1,5516.3,5468.45,5494.4,135730117,4854.41
11-Mar-2011,5456.15,5502.7,5411.55,5445.45,133441964,5586.59
14-Mar-2011,5436.5,5537.3,5434.25,5531.5,173521756,5310.24
15-Mar-2011,5420,5497.85,5373.65,5449.65,191037598,7745.78
16-Mar-2011,5475.95,5535.1,5475.95,5511.15,135196748,5724.84
17-Mar-2011,5455.4,5510.05,5435.3,5446.65,135255698,5962.69
18-Mar-2011,5475.35,5483.05,5366.4,5373.7,129492420,5729.27
21-Mar-2011,5408.75,5413.3,5348.2,5364.75,107174731,4222.09
22-Mar-2011,5390.85,5428.15,5376.15,5413.85,94938100,3978.8
23-Mar-2011,5411.4,5484.95,5401.95,5480.25,112036402,4852.75
24-Mar-2011,5501.8,5529,5496.1,5522.4,115262055,4766.56
25-Mar-2011,5588.65,5667.1,5560.95,5654.25,133451382,6457.47
28-Mar-2011,5645.25,5709.1,5643.2,5687.25,130717964,6675.09
29-Mar-2011,5686.5,5770.35,5680.7,5736.35,140479340,6737.62
30-Mar-2011,5755.8,5803.15,5753.9,5787.65,133208726,6161.99
31-Mar-2011,5803.05,5872,5778.65,5833.75,219441114,11741.25
01-Apr-2011,5835,5860.2,5810.4,5826.05,118321855,5698.58
04-Apr-2011,5842,5918.7,5833.2,5908.45,106392427,5424.67
05-Apr-2011,5923.85,5928.65,5855.85,5910.05,110625437,5386.96
06-Apr-2011,5908,5944.45,5868.8,5891.75,125960708,6114.96
07-Apr-2011,5888.55,5906.1,5866.25,5885.7,98160761,5029.08
08-Apr-2011,5886.75,5926.95,5822,5842,99854772,5071.12
11-Apr-2011,5805.35,5830.3,5777.9,5785.7,92734132,4636.4
13-Apr-2011,5747.95,5923.6,5735.55,5911.5,145699909,6888.51
15-Apr-2011,5898.75,5907.35,5806.45,5824.55,140590405,9198.8
18-Apr-2011,5824.35,5897.9,5722.25,5729.1,121111083,7626.14
19-Apr-2011,5716,5762.95,5693.25,5740.75,101237488,5510.81
20-Apr-2011,5786.05,5857.35,5759.65,5851.65,117896054,6097.39
21-Apr-2011,5882.85,5912.9,5864.35,5884.7,119753918,7240.13
25-Apr-2011,5859.6,5906.6,5857,5874.5,94377009,5323.17
26-Apr-2011,5876.85,5893.2,5791.55,5868.4,117166769,6155.73
27-Apr-2011,5884.2,5892.35,5819.95,5833.9,108740523,5893.38
28-Apr-2011,5851.35,5856.4,5776.95,5785.45,159344933,8773.7
29-Apr-2011,5782.5,5804.3,5706.05,5749.5,184751755,7259
02-May-2011,5766.9,5775.25,5687.7,5701.3,86514383,4614.18
03-May-2011,5689.7,5710.8,5554.85,5565.25,125522829,7457
04-May-2011,5567.7,5578.8,5503,5537.15,119083244,6150.25
05-May-2011,5531.6,5560.3,5443.65,5459.85,126424541,5953.85
06-May-2011,5477.65,5564.4,5472.45,5551.45,122684321,5969.39
09-May-2011,5575.2,5586.05,5502.4,5551.1,75438946,3387.89
10-May-2011,5555.55,5592.9,5514.55,5541.25,88822800,3931.01
11-May-2011,5547.2,5574.7,5525,5565.05,82509136,4309.88
12-May-2011,5537.8,5572.5,5476.3,5486.15,91624740,4342.75
13-May-2011,5492.35,5605,5472.15,5544.75,119423852,5690.93
16-May-2011,5541.7,5541.8,5487.65,5499,94219161,4343.66
17-May-2011,5496.1,5523.85,5421.05,5438.95,109199263,6356.9
18-May-2011,5448.2,5460.5,5401.25,5420.6,107357672,6250.15
19-May-2011,5448.15,5452.6,5411.25,5428.1,94180687,5509.73
20-May-2011,5450.65,5517.55,5432.75,5486.35,127399855,5791.89
23-May-2011,5456.7,5456.7,5373,5386.55,94674110,5037.85
24-May-2011,5385.1,5422.6,5367.45,5394.85,100052471,4819.47
25-May-2011,5389.1,5389.1,5328.7,5348.95,99917758,5133.01
26-May-2011,5372.75,5422.2,5356.35,5412.35,161608076,7601.74
27-May-2011,5413.7,5485.8,5413.6,5476.1,117233303,5553.69
30-May-2011,5493.75,5509.3,5458.6,5473.1,100764849,4451.38
31-May-2011,5492,5571.6,5489.7,5560.15,149409715,6946.23
01-Jun-2011,5561.05,5597.35,5559.45,5592,98629277,4670.86
02-Jun-2011,5529.9,5568.2,5521.95,5550.35,110949186,4709.42
03-Jun-2011,5565.7,5604.95,5507.2,5516.75,101017578,4757.1
06-Jun-2011,5504.3,5542.65,5479.85,5532.05,77137320,3486.68
07-Jun-2011,5509.15,5570.1,5507.8,5556.15,81858402,3830.7
08-Jun-2011,5535.25,5556.6,5514.9,5526.85,92928675,3869.33
09-Jun-2011,5523.55,5540.1,5502.05,5521.05,87033655,3859.17
10-Jun-2011,5518.05,5521.45,5457.45,5485.8,84190282,3995.15
13-Jun-2011,5469.85,5496.7,5436.95,5482.8,80104906,3807.22
14-Jun-2011,5485.6,5520.15,5484.2,5500.5,97840485,4714.26
15-Jun-2011,5494.45,5499.35,5438.95,5447.5,95878889,4562.47
16-Jun-2011,5419.65,5447.5,5389.8,5396.75,128063494,5341.03
17-Jun-2011,5412.5,5421.15,5355.85,5366.4,97876272,4480.59
20-Jun-2011,5372.2,5377.4,5195.9,5257.9,135334880,5956.17
21-Jun-2011,5280.8,5322.45,5257,5275.85,107191673,4765.02
22-Jun-2011,5304.65,5310.5,5262.5,5278.3,95769497,4151.39
23-Jun-2011,5269.1,5330.6,5252.25,5320,89001344,3756.75
24-Jun-2011,5343.4,5477.85,5343.4,5471.25,140100077,6791.8
27-Jun-2011,5441.2,5552.65,5434.25,5526.6,143402407,6707.54
28-Jun-2011,5548.85,5558.3,5496.35,5545.3,114413706,5127.85
29-Jun-2011,5566.5,5608.65,5566.5,5600.45,124593981,5463.96
30-Jun-2011,5614.5,5657.9,5606.1,5647.4,179224275,8133.27
01-Jul-2011,5705.75,5705.8,5609.75,5627.2,141092473,5590.28
04-Jul-2011,5679.55,5679.65,5633.1,5650.5,103528865,4266.62
05-Jul-2011,5659.85,5659.85,5612.3,5632.1,100776400,4938.19
06-Jul-2011,5622.7,5655.4,5610.75,5625.45,86109914,4239.98
07-Jul-2011,5633.35,5737.15,5632.95,5728.95,112220298,5439.55
08-Jul-2011,5734.65,5740.4,5651.05,5660.65,129276449,5659.53
11-Jul-2011,5648.05,5652.9,5601.7,5616.1,78899703,3579.63
